episode,step,mark_price,index_price,funding_rate,oi_long,oi_short,oi_imbalance,insurance_fund,total_liquidations,protocol_insolvent,rl_free_collateral,rl_total_pnl,rl_in_position,rl_action,bg_eq_long_lev,bg_eq_short_lev,param_max_fr,param_mm,param_liq_pen,param_ins_split
2,396,63863.63619479061,58830.98546689583,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,397,63752.417891449615,58579.342246186585,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,398,63045.49206463434,59680.118088879,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,399,62906.27327660187,58926.638626087864,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,400,61710.70656151057,59989.66220979146,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,401,62531.957996237994,59991.21546490038,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,402,62799.671648649455,61945.517658575656,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,403,62704.401793428864,60084.45178681125,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,404,63869.64990016846,61133.092083333846,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,405,64191.55923943658,60055.69783703914,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,406,65198.32987808145,62132.76410187516,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,407,64861.824076522564,62652.24480536068,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,408,63096.80216313315,62660.152358408566,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,409,64141.55181101531,63429.09965435663,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,410,63603.79917763996,64320.26472630732,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,411,63973.48018256186,62909.68477050752,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,412,62987.8233376424,64616.243171435955,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,413,63624.27655130221,63928.42005069412,-0.004757563211334328,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,414,63446.155192363454,62537.815834441535,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,415,63985.228797833,61159.40402375638,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,416,63404.29179572297,62756.10440584312,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,417,64803.5394485118,62441.43725524653,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,418,65098.40932433313,62828.19263053166,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,419,64949.82648678333,65002.68747331625,-0.0008132123237922967,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,420,64889.3575727345,65656.76921152312,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,421,63628.897931164924,64603.129637091406,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,422,62624.69946995044,66321.44652845361,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,423,62841.091242752285,64987.8076804409,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,424,62680.48313653085,66322.32976656008,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,425,62849.35082279666,68469.30611758908,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,426,63496.767175154215,68786.07697536261,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,427,64505.71282397561,67640.94960620526,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,428,63850.750271926685,66312.95066042278,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,429,64173.97463823225,65966.17073320773,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,430,62299.40289093732,64402.96903357565,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,431,61381.59874328569,63522.26890007445,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,432,61711.11736191061,64964.30762737666,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,433,62069.706010623755,63996.26034914649,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,434,62625.2796963312,62060.17540715289,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,435,62151.96533518198,63029.818410431304,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,436,61739.3484638814,60145.276643896774,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,437,61768.56934329051,57618.97421211117,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,438,61694.52699998874,59363.73978440893,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,439,61177.4550614875,59377.41761674143,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,440,59813.84001332001,59114.577974173575,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,441,59902.17905378026,58824.30262433119,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,442,59903.65447632957,59140.29436035682,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,443,58955.97550933162,60138.262202017875,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,444,59590.0954963172,58954.820563960275,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,445,58383.49941582087,58010.68815199246,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,446,57773.1763481719,53818.81506811136,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,447,57450.41676373306,54922.54721463532,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,448,57087.912154532445,54999.65802070094,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,449,56706.94752909075,56116.46105111843,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,450,56110.447286770126,55736.26163583936,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,451,56917.731094802104,55354.766390624995,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,452,55683.44668913625,55216.8850201051,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,453,55104.194465070796,54988.82844736576,0.0020979901002157087,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,454,54576.61833382363,56325.62492328239,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,455,55161.534165351586,57731.032934075745,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,456,55259.21558403302,57116.241675963596,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,457,56125.66431655889,55580.9144963883,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,458,56243.45029565361,55840.68110499308,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,459,55981.77523320167,55791.51599124084,0.003410182329347291,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,460,55911.28233940352,55449.42085210154,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,461,55330.393469670584,54085.37785862285,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,462,54910.447199936534,53798.71203022993,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,463,54866.333992764274,52769.23780410369,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,464,55937.42572038601,52594.89856348863,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,465,56126.62281230987,54223.797819943036,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,466,56377.70015712972,55744.14449432022,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,467,55517.11008905845,53495.00500957443,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,468,55405.21206363876,53046.051506218806,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,469,55516.46468430256,54627.11345727885,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,470,55808.69562750222,56118.007155428495,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,471,54164.83288632123,56309.16357043607,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,472,55227.69400202147,56116.59356166172,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,473,56630.47607214405,56497.833956448834,0.002347738070763201,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,474,57035.89554373421,58183.52553978052,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,475,57344.15164653278,58464.84875185201,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,476,57820.127259277215,58947.74919208614,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,477,57138.26484381267,58270.49682491058,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,478,58661.7332957491,58635.55806881308,0.0004464053519419684,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,479,58693.65903350408,57885.32979025849,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,480,59221.244916610725,58369.32558911154,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,481,59301.56677639671,58301.11781282084,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,482,57928.057693024166,58927.28991108376,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,483,58077.85105051356,57365.10198973045,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,484,56359.15256848451,55891.36301997374,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,485,56587.581273643285,54823.826331975484,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,486,55447.03773003837,52845.632845384345,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,487,55182.829298973884,53240.64915744366,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,488,56251.09792510873,52902.384311073154,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,489,54526.609097019915,53617.893151775716,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,490,54979.13359113215,53447.57254205778,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,491,55472.34893455436,52670.610379109,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,492,54584.21701804163,52017.06636293857,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,493,54763.87460449813,51322.38653748108,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,494,53349.21398904172,51466.46807463154,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,495,53674.588853407404,52668.08656831946,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,496,53401.06260507729,52763.15598632092,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,497,53434.22868532481,51646.55931398201,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,498,54076.00914042972,51539.38151409906,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,499,54099.8118019838,51975.86439537077,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,500,54431.4056362681,53617.79401248528,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,501,53873.71305004883,50857.40253742918,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,502,54295.349042843416,50929.265058711455,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,503,53520.352901151535,51389.83117794164,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,504,53781.72946486676,49175.84600757505,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,505,52643.177618909795,50353.900910258446,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,506,53220.74637151916,52163.51385653245,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,507,51956.110434166476,51943.00796810316,0.00025224696404500065,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,508,51915.188284182834,53201.884565928936,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,509,51326.291019998105,51888.761324683874,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,510,50459.519109066285,49345.10867721299,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,511,48548.42338693872,49586.06911811269,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,512,49317.82329063361,49841.78526008232,-0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
2,513,48942.16069425411,47296.17786994008,0.005205699467057696,185000.0,50000.0,0.5744680851063806,101035.89594202407,8,0,45000.0,0.0,1,0,1.0,5.0,0.005205699467057696,0.027312171334103748,0.011789155519986834,0.5857902998326778
